0.1	0.0028923	-0.0059633	35.972	0.0051738	-0.015168	1.4	0.14947	-0.49505	1	0	0.01224	0	0.019227	0	0	0	0	0	0	0	0	0	0.01224	0	0.019227	0	0	0
0.2	0.0029796	-0.0057671	37.192	0.00087285	0.0019619	1.4	0.14955	-0.50129	0.99992	0.012499	0.036569	0.00015298	0.057291	3.7454e-06	0	5.8833e-06	3.7454e-05	0	5.8833e-05	0	0	0	0.024329	0.00015298	0.038065	3.7454e-05	0	5.8833e-05
0.3	0.0028611	-0.0057903	36.992	-0.0011858	-0.00023201	-1.4	0.14962	-0.50129	0.99969	0.02499	0.072687	0.00060997	0.11358	1.4934e-05	4.6813e-08	2.3413e-05	0.00011189	4.6813e-07	0.00017529	0	0	0	0.036118	0.00045698	0.056284	0.00011189	4.6813e-07	0.00017529
0.4	0.014039	0.0025456	35.876	0.11178	0.083359	-1.4	0.1456	-0.48428	0.9993	0.037465	0.12015	0.0015181	0.18724	3.7171e-05	2.3345e-07	5.8158e-05	0.00022237	1.8664e-06	0.00034745	0	0	0	0.04746	0.00090809	0.073662	0.00022237	1.8664e-06	0.00034745
0.5	0.026766	0.010849	33.9	0.12727	0.083035	-1.4	0.14332	-0.45591	0.99875	0.049917	0.17836	0.0030185	0.27722	7.3919e-05	6.9789e-07	0.00011543	0.00036748	4.6444e-06	0.00057268	0	0	0	0.058214	0.0015005	0.089985	0.00036748	4.6444e-06	0.00057268
0.6	0.039561	0.019928	31.797	0.12796	0.090793	-1.4	0.14129	-0.42572	0.99805	0.062337	0.24661	0.0052451	0.38228	0.00012846	1.6213e-06	0.00020019	0.00054538	9.2338e-06	0.00084768	0	0	0	0.068247	0.0022265	0.10506	0.00054538	9.2338e-06	0.00084768
0.7	0.052413	0.027643	29.714	0.12852	0.077147	-1.4	0.13926	-0.39392	0.99719	0.074719	0.32404	0.008322	0.50097	0.00020384	3.2255e-06	0.00031705	0.00075383	1.6042e-05	0.0011685	0	0	0	0.077434	0.0030769	0.11869	0.00075383	1.6042e-05	0.0011685
0.8	0.065254	0.034522	27.843	0.12841	0.068789	-1.4	0.13723	-0.36355	0.99617	0.087054	0.4097	0.012363	0.63168	0.00030285	5.7702e-06	0.00047012	0.00099015	2.5448e-05	0.0015308	0	0	0	0.085661	0.0040406	0.13072	0.00099015	2.5448e-05	0.0015308
0.9	0.07789	0.040843	26.193	0.12636	0.063214	-1.4	0.13526	-0.33511	0.995	0.099335	0.50253	0.017468	0.77267	0.00042799	9.5496e-06	0.00066305	0.0012513	3.7794e-05	0.0019293	0	0	0	0.092825	0.0051051	0.14099	0.0012513	3.7794e-05	0.0019293
1	0.12139	0.053967	-64.206	0.43498	0.13124	-1.4	0.1223	0.79116	0.99368	0.11155	0.60136	0.023724	0.92206	0.0005814	1.4888e-05	0.00089892	0.0015341	5.3387e-05	0.0023587	0	0	0	0.098836	0.0062567	0.14939	0.0015341	5.3387e-05	0.0023587
1.1	0.13881	0.040329	170.32	0.17424	-0.13638	1.4	0.12547	-0.22059	0.9922	0.1237	0.70498	0.031205	1.0779	0.00076487	2.2137e-05	0.0011802	0.0018347	7.2487e-05	0.0028131	0	0	0	0.10362	0.0074805	0.15581	0.0018347	7.2487e-05	0.0028131
1.2	0.13869	0.040316	170.75	-0.001196	-0.00013548	1.4	0.12862	-0.22616	0.99056	0.13577	0.8121	0.039965	1.2381	0.00097982	3.1668e-05	0.0015089	0.0021495	9.5309e-05	0.0032863	0	0	0	0.10712	0.0087604	0.16018	0.0021495	9.5309e-05	0.0032863
1.3	0.13865	0.04043	170.77	-0.00046523	0.0011414	0.16714	0.12856	-0.24241	0.98877	0.14776	0.92138	0.050045	1.4005	0.0012272	4.387e-05	0.001886	0.0024743	0.00012202	0.0037718	0	0	0	0.10928	0.01008	0.16244	0.0024743	0.00012202	0.0037718
1.4	0.12679	0.042422	170.21	-0.11852	0.019924	-1.4	0.13252	-0.26475	0.98683	0.15965	1.0315	0.061467	1.5631	0.0015077	5.9143e-05	0.0023124	0.0028049	0.00015273	0.0042631	0	0	0	0.11008	0.011421	0.16256	0.0028049	0.00015273	0.0042631
1.5	0.11422	0.045038	169.32	-0.1257	0.026158	-1.4	0.1344	-0.28462	0.98473	0.17145	1.141	0.074234	1.7236	0.0018214	7.7892e-05	0.0027877	0.0031371	0.0001875	0.0047535	0	0	0	0.10951	0.012768	0.16054	0.0031371	0.0001875	0.0047535
1.6	0.10093	0.047698	168.32	-0.13295	0.026598	-1.4	0.13638	-0.30541	0.98247	0.18314	1.2485	0.088335	1.88	0.0021681	0.00010053	0.0033113	0.0034666	0.00022633	0.0052362	0	0	0	0.10757	0.014101	0.15642	0.0034666	0.00022633	0.0052362
1.7	0.088009	0.050692	167.24	-0.12921	0.029941	-1.4	0.13805	-0.32665	0.98007	0.19471	1.3528	0.10374	2.0303	0.002547	0.00012744	0.0038818	0.0037892	0.00026917	0.0057047	0	0	0	0.10428	0.015403	0.15023	0.0037892	0.00026917	0.0057047
1.8	0.045418	0.060528	170.4	-0.42591	0.098364	1.4	0.14972	-0.26691	0.97751	0.20616	1.4525	0.12039	2.1723	0.0029571	0.00015903	0.004497	0.0041005	0.00031591	0.0061525	0	0	0	0.099688	0.016656	0.14206	0.0041005	0.00031591	0.0061525
1.9	0.04538	0.060487	170.41	-0.00037673	-0.00041024	0.098322	0.14146	-0.28202	0.97479	0.21748	1.5463	0.13824	2.3043	0.0033967	0.00019567	0.0051544	0.0043965	0.00036639	0.0065735	0	0	0	0.093841	0.017845	0.13202	0.0043965	0.00036639	0.0065735
2	0.047173	0.060816	172.18	0.01793	0.0032915	1.4	0.14069	-0.26154	0.97193	0.22867	1.6332	0.15719	2.4245	0.003864	0.00023771	0.0058506	0.0046732	0.0004204	0.0069617	0	0	0	0.08681	0.018951	0.12021	0.0046732	0.0004204	0.0069617
